ZL_ohm;V0;I0;VL;IL
335.9001016235336;(126970.06431085589-15481.858855599885j);(366.80539016054945-58.16896556908034j);(113526.14430077303-47337.204986405166j);(344.66123784867426-139.9901630535023j)
723.544834927909;(126177.3812805325-12128.304082598705j);(187.55179883632223+49.798412550529235j);(135626.20142010498-27420.93861666023j);(177.0388239160366-51.325521890701665j)
283.82645602175035;(123196.19221207575-15598.69701201793j);(384.7303842123569-99.4798616193466j);(107974.68852339992-55416.570024720175j);(374.0130233952298-167.73684971993094j)
215.59905305362753;(124398.78163524596-19836.326881313507j);(458.49095552287974-190.14592509269727j);(91165.12265792047-61186.81959243427j);(438.786418321194-276.5014122760056j)
438.00532420173164;(127920.88850297767-10972.220369402638j);(303.86737966962494-11.742327877781847j);(122987.46048990608-44594.767560570224j);(280.06576991431206-99.35851612853739j)
755.6540715118272;(136850.2053572864-6722.756707542463j);(188.86839843764432+57.94947286180874j);(133878.34261583813-28199.2991592777j);(174.00081175196348-28.129974072545277j)
698.256041765301;(132843.34750981972-7649.710938843971j);(198.91339798241853+53.32866951313835j);(132869.2337320492-27937.37082381601j);(199.10379043743467-38.98606376534608j)
616.706571090461;(136281.18886452971-8561.216971023192j);(226.00657755797454+36.152126998766576j);(126424.82963066785-31405.613934567293j);(203.95856276736814-59.92417363894866j)
697.7517198007592;(135309.81016045224-13817.17533869866j);(194.1304584222889+47.78151562283151j);(140501.64217736493-31823.448482542335j);(189.11967158943315-42.83613571456644j)
699.264584627782;(131449.36650401502-5737.70133365032j);(199.27195299294237+51.57415880577512j);(128478.89190380713-28623.295437831595j);(193.31342816387303-46.976478599720906j)
485.74926542027595;(130426.35014195686-14961.87132429114j);(279.87633568884854+3.0688109746890486j);(123303.27025610274-32767.47532471182j);(264.2103309149202-69.69805905518376j)
370.079559543552;(126857.85232837408-12169.713271456458j);(339.4256921420765-23.438500445383717j);(120951.66510871744-45575.78134171024j);(303.6422094171853-117.884420654087j)
630.0470863032632;(133540.21993256698-12445.125689110198j);(214.7954592265835+46.42319302475962j);(131463.96329423843-28935.91096243994j);(209.51886482024358-49.11776820434371j)
567.1469200056238;(128777.31845113248-12750.323046257361j);(241.0236785520521+42.00393371541471j);(128038.54531238662-30777.01532850964j);(240.3915842041995-53.09420359953593j)
402.98490545801474;(133142.08764808372-10023.648296250532j);(315.8804724197537-26.03697676384359j);(120435.87382520021-35524.88099559144j);(295.36543383195294-115.61148449726882j)
243.8460007950637;(121929.67330172769-17878.010892128565j);(429.48183219047036-139.73381793645336j);(99150.5386498956-56908.18234806055j);(416.8682945620175-233.1514973391752j)
615.6700784689449;(134045.7463136225-13616.947388419154j);(230.1635619008668+33.03460904398396j);(129873.02379443875-28377.647880392844j);(204.84508819464935-42.270303748985036j)
339.6024940760328;(125028.14092229035-11469.194872453569j);(354.59083400548866-44.4458598303408j);(115842.048933555-47518.96380999374j);(347.6430922850945-139.70283455414486j)
723.9834958042542;(136644.79315880133-13524.989672626896j);(189.74164447447046+53.03413894543429j);(126220.07179472395-28509.420489137345j);(170.98811907243646-42.88869938514826j)
327.3532277532403;(125259.5801783144-9127.108689180566j);(370.727756084287-57.05298695927093j);(103110.67079614456-46567.21797555904j);(343.55286869052566-133.40249809637305j)
259.97202147454703;(120305.89470245117-11440.782227560638j);(433.4221757688703-149.0146013593657j);(104743.1712204712-51033.441235423335j);(390.1940519175817-213.80586567252527j)
663.7342231111966;(134597.91199325875-7937.156530916301j);(208.23747387445593+56.308205578686085j);(132629.22424969077-28669.217276081014j);(199.7010285417057-46.32635408442902j)
277.3720604759616;(120959.65748931876-14918.977419154344j);(417.26372767167084-131.99504509010694j);(96363.39532081201-49859.89659984163j);(410.13438502603873-188.06162265953952j)
292.1829356499113;(127253.00798188096-13102.990217818962j);(410.5430556263327-88.27558234776569j);(105797.98703372412-53599.337768722144j);(369.9439298554533-182.70360184668445j)
531.6481911668808;(129423.76821750677-7423.335530255195j);(252.1798818266465+20.790969528154342j);(131180.78259875535-34449.31860119102j);(237.9551589691428-57.748497768259305j)
688.5003632773547;(136320.48379513275-5883.397846611333j);(208.45914295004394+42.416514756452685j);(125258.0472572374-33482.52882832319j);(187.26199977556195-37.95772434083135j)
301.9677594573068;(126427.77332754187-8813.44646134599j);(399.169258222902-86.53728429357547j);(111189.66611602301-46758.13084888549j);(367.163404487039-155.95335309451582j)
366.884493553054;(122835.36706636306-15357.468962796016j);(327.66452832471424-24.307155766480207j);(116424.82126224818-43999.967220079256j);(304.75523794174626-130.43679559775035j)
633.1207577974712;(133977.1529784726-14582.870858719485j);(223.87094730811674+40.01430354804104j);(132122.1867768982-23485.575042983168j);(206.1217542068712-53.443445888161605j)
743.9410628547514;(130318.71616834104-7511.393151132203j);(186.43487932910747+57.271740346294905j);(131925.54775408685-24207.002311261764j);(176.68324641707855-36.46205380561002j)
475.4224761353351;(129514.00253827081-7388.337234317862j);(273.72436440104406+8.522682139744193j);(122102.06155217471-36188.70876301062j);(270.98647103546324-87.09946097542876j)
272.02157645421295;(123721.67396147903-14894.109444866554j);(401.0661905534346-114.85565871659684j);(103010.21000929175-51081.08904557198j);(400.66014191949284-205.80522940441676j)
197.94368399367488;(121851.40512583566-16559.591313917197j);(458.4572783481149-247.52966200938897j);(85154.55776061941-59409.36021588675j);(420.6686997204306-289.52295789546605j)
320.9039370993475;(124617.71919111269-13683.400935613965j);(370.04497169605105-45.14423334703795j);(108667.3138249862-46526.39213859276j);(361.6007775119934-152.82928700065952j)
265.138664138317;(123822.1083945508-15682.813038869957j);(416.2098355652877-114.65163716641965j);(103056.75967097456-55772.44362820146j);(397.75779833042446-184.66362791347643j)
576.2654439593288;(127908.93958921563-4062.5457452979936j);(239.4490694724366+30.232870789862485j);(125226.73051422546-35617.80154883614j);(226.53435534612643-58.720595987587565j)
259.44452763826274;(122190.88560662909-16340.432259578554j);(416.9329343315667-141.0916652999436j);(102486.84132460743-52300.282682747755j);(390.9462059281454-233.4674633268379j)
478.6080610237608;(127571.60435739705-10469.011178688683j);(277.9668722700792-0.7914232920428859j);(130012.17434568878-42283.983598028644j);(266.4919636336257-77.66033688622097j)
585.7295883164453;(131408.02222994607-14516.719776044376j);(228.75223606267647+32.90981163193832j);(128749.16208373688-30890.271498979j);(219.89137333491252-62.63855699495011j)
521.2364672559144;(126065.9579019596-6095.772659438149j);(252.12106343938282+14.474794741787424j);(125506.43014379853-33767.24769839679j);(255.39655408855614-78.76405905297199j)
303.8721214462328;(127377.22013892721-17995.89748377493j);(377.1058859094403-86.6795017911791j);(111021.21898863088-49536.05564848344j);(373.566284689406-175.94501789815052j)
648.3509799238898;(134205.6104967116-10506.431242786184j);(199.32918856100355+44.441062672529185j);(130799.82916883467-27781.513112815624j);(209.01958763146078-32.66580109003244j)
597.7820638810069;(131255.69447892395-7413.676922462918j);(232.29987102571283+42.627919062482306j);(125807.31307594203-29006.44692785295j);(216.738451473704-60.52765188189912j)
611.2208822318588;(130669.44015676272-13603.882760614862j);(215.7772774408929+35.75844377073611j);(129331.10931306522-28042.9248159359j);(213.05060582931895-47.35430118528177j)
264.70291838766855;(124474.35552091997-13807.094485407055j);(415.3973920938367-126.81921676129534j);(100582.93649049573-53943.73882731591j);(369.734595191213-220.15520010404725j)
260.5396680806964;(125315.80654073249-13055.226090105818j);(403.4577418276437-142.01959929412106j);(102579.92092127934-49791.1254651213j);(401.8744791481368-200.2340567770185j)
718.7106540737094;(133694.1559512423-8654.415593229804j);(191.43274345648655+50.44372803476718j);(135144.9172128807-27523.42295137418j);(193.56377815072017-28.626549236968742j)
416.61957048021617;(128046.05792839795-14702.148627851511j);(293.6526090086051-4.2440739245687755j);(118693.12663941042-41796.52513239809j);(300.7403711555241-104.83751577404011j)
361.54075431513564;(129431.55478321694-12976.078344699616j);(331.67564049433-54.435137675665445j);(119735.50457591168-48166.905523073525j);(328.78875432145475-123.45255834296627j)
468.492905850374;(129200.10761495229-8750.096428595221j);(271.07673499653373+14.46523523828774j);(124515.79955932009-42108.05996806122j);(259.1505088184679-69.78643093934504j)
567.832601275242;(135321.50390030435-9510.938303375351j);(236.93186881738217+46.138541609684154j);(128457.75383404175-25562.787344484157j);(230.18301779721736-61.625899586317544j)
734.7052565167728;(135192.40939274876-8780.892421185443j);(185.52018503113908+60.52436971843022j);(133974.8483071141-27471.069398473657j);(181.62437868346404-41.450413843967205j)
353.27434932277134;(126400.25892387671-9921.250987966256j);(351.9090659354413-47.43252596185688j);(114783.24076190536-50020.790476850714j);(322.91305073878175-120.04666872466667j)
717.1408047078554;(130745.18688262635-6076.548665218782j);(204.0008560125668+45.66218043307619j);(131072.91723631092-26712.338010570875j);(187.38147015046533-33.68460437983926j)
204.1699100901661;(119878.13585744823-21483.718718236672j);(446.17325035308914-188.0716969558452j);(89721.27152397593-56968.28614560969j);(469.92250951185684-296.13763255432264j)
506.4628841262901;(131799.23171708116-13250.89990799322j);(261.1922385957779+13.793520244928335j);(126578.50371339089-35161.260820298696j);(246.4718523832262-77.67292652690733j)
551.3658136582185;(133632.3139315146-10692.648616974828j);(238.95843658581498+22.537811545560253j);(131312.10612687166-31724.834957827374j);(237.54208852963885-48.90754748484885j)
250.36152013792938;(127364.0476960979-14768.972806176878j);(425.6711256608987-125.2831248480944j);(98246.15255452029-54979.49120413257j);(390.7883483325501-219.98659141359641j)
269.9935703264302;(121858.06151030674-18621.98350954195j);(426.1140818806208-137.47317088404793j);(101714.56017318797-53239.42015775491j);(397.55368190975105-193.916209216075j)
428.8951620102932;(130176.6896726375-8086.294290927545j);(297.50015401397036-8.588331622331943j);(117196.67318683802-46134.76579117536j);(289.8587009422325-98.04173905319857j)
740.7521899216135;(134037.95896328156-8191.876157902298j);(181.62169691552515+59.44119944003094j);(126914.65940000182-30119.091343993583j);(179.79418935419662-27.038272596449946j)
529.7442553435925;(132903.5536434052-11732.973405284518j);(252.2926350222165+18.0229072390783j);(125814.55592003834-32268.66353353532j);(233.05579749057569-52.32925387075099j)
721.8232363121203;(134433.6105595604-11847.690597844206j);(189.4299395190568+57.39342024726915j);(132199.0333809074-32147.823482097498j);(177.74451770508966-41.980489940963864j)
648.4857218993933;(128363.64185986556-7341.972277657357j);(219.81796486654727+42.98453819840862j);(130237.06565397534-26662.70963443149j);(199.78435681835805-41.82752314189174j)
456.40751288651614;(128467.58289820884-11495.528980739771j);(303.2633252312337+10.901394625041227j);(127498.89732439296-38598.307979397105j);(274.4763384504606-98.26519016861214j)
637.3151660737469;(129740.84362487233-9754.911217544617j);(211.12097316799273+34.667741246615876j);(128937.30540066145-26814.567537579394j);(204.62711710094533-53.03395840156836j)
200.166966866883;(118457.42362410591-20399.28811438568j);(461.44253389837974-243.9102501795145j);(92495.72010519844-62753.67460685656j);(431.61382241704274-292.6928772801515j)
252.21207815646892;(120511.16399131756-9735.281931840036j);(430.1705102989254-144.00930703228562j);(101933.0616856687-54224.030667193496j);(412.1718871722123-235.00630602745508j)
662.7743104831598;(134716.69368622906-10214.673192323693j);(210.98721861522824+47.37294451497313j);(133979.16289126908-28931.07226035102j);(202.7924396478641-50.58816338748514j)
644.1857403453422;(134075.07178290968-9340.802586500173j);(210.00850425164168+40.12175735734083j);(129853.48390511272-32887.49383301462j);(193.04048310034068-54.47394045541765j)
322.6052229208672;(127876.4339121068-11141.282937692515j);(362.2788202498808-54.40770273367488j);(111437.54219137946-50494.89895676269j);(334.1069737138009-155.08372739354607j)
492.5386666414605;(127181.73555881981-8652.895817224611j);(277.13666911224425+17.598541635107317j);(125815.01503434683-33640.52351703237j);(247.69477597604586-96.56861333805358j)
535.4290177990063;(133733.96599446074-6747.531824483139j);(249.54528563475697+26.835491204294712j);(125495.35039590957-39147.79798476193j);(242.95523393535305-74.20496611661986j)
684.6112036523264;(138026.7259947727-8365.960779696845j);(198.36961603079465+45.9651913984886j);(131828.87914458968-26047.42167300678j);(189.00859905443463-40.142794721178284j)
533.7710796830736;(130524.23514884824-11044.288257419543j);(248.3749823928212+26.4316997251671j);(128130.185140927-30064.766737884715j);(244.78662454655918-66.72384497408429j)
425.1657944859978;(123714.89155004003-15183.064040296227j);(294.6889698771113-16.09872633057293j);(120183.36952815065-37773.52959187803j);(294.1325099593985-83.85178065391996j)
403.2849047420941;(129687.90794374807-9962.357242752592j);(313.7184133045748-15.029674693809593j);(118095.49610570405-42036.46600719364j);(291.2419452827781-109.03624785911252j)
432.7527892329006;(130143.55189709392-13666.473423589858j);(304.1603299607027-9.162356555489781j);(121057.3982906003-39543.67159139326j);(269.3449447193099-88.05761236148408j)
561.6006845805853;(132137.5063821474-8819.400477178926j);(245.85536454062336+42.53715394479655j);(126198.47728879913-29629.363112945117j);(217.69699173328826-53.128825335869365j)
684.4696600988252;(133343.54233193918-6838.806706579282j);(210.67996341154978+61.30974531005544j);(134695.05627489876-30375.820695706618j);(185.26799264137262-36.15773519633285j)
448.7212227834909;(130777.84082697197-10452.208830569834j);(281.3455011821315-2.8634282949374548j);(122085.01104741999-43029.37364421628j);(277.61773708792794-84.38780848574368j)
